Wall time,Step,Value
1683280888.3567111,200000,10.63525676727295
1683281530.9723895,400000,13.509618759155273
1683282168.629303,600000,16.0186710357666
1683282485.967018,700000,17.2269344329834
1683283116.4514914,900000,19.466718673706055
1683283747.4883249,1100000,21.100008010864258
1683284062.9037242,1200000,21.52737045288086
1683284377.5916507,1300000,22.353300094604492
1683284692.3877132,1400000,22.876399993896484
1683285007.0818338,1500000,23.4940185546875
1683285321.4519527,1600000,23.99083137512207
1683285633.0844285,1700000,24.495315551757812
1683285947.5193615,1800000,25.16043472290039
1683286261.4533565,1900000,25.956865310668945
1683286575.4600167,2000000,26.15181541442871
1683286889.9716916,2100000,26.640111923217773
1683287203.746802,2200000,26.81422996520996
1683287517.8839574,2300000,27.118408203125
1683287832.7475672,2400000,27.40122413635254
1683288143.5386355,2500000,28.055952072143555
1683288457.1341662,2600000,28.534894943237305
1683289084.2992952,2800000,29.402856826782227
1683290023.999246,3100000,30.420085906982422
1683290337.4439256,3200000,30.583295822143555
1683290647.5176184,3300000,31.125585556030273
1683290960.3801928,3400000,31.48275375366211
1683291273.304497,3500000,31.17391586303711
1683291899.1442816,3700000,31.57826042175293
1683292837.7975264,4000000,32.635372161865234
1683293147.6093576,4100000,33.31621170043945
1683293774.131184,4300000,33.420711517333984
1683294086.696857,4400000,33.67498779296875
1683294399.3593144,4500000,33.874202728271484
1683294712.2599757,4600000,34.3172492980957
1683295025.2588089,4700000,34.5311164855957
1683295338.5811384,4800000,34.29219436645508
1683295960.8551595,5000000,35.05599594116211
1683296273.5054169,5100000,35.336204528808594
1683297211.2470622,5400000,35.552001953125
1683297523.4480925,5500000,36.391971588134766
1683297836.212142,5600000,36.297847747802734
1683298150.2679904,5700000,36.66140365600586
1683298458.7580307,5800000,36.708091735839844
1683299395.8602765,6100000,37.93086624145508
1683299708.3109562,6200000,37.66215896606445
1683300020.9988012,6300000,38.39508056640625
1683300333.5453734,6400000,38.40869903564453
1683300647.7410386,6500000,39.19042205810547
1683300956.3333466,6600000,39.019466400146484
1683301268.948829,6700000,39.01782989501953
1683301581.4066951,6800000,39.26644515991211
1683301894.3569922,6900000,39.107666015625
1683302206.4948294,7000000,39.58544158935547
1683302832.0193632,7200000,39.83208084106445
1683303144.7401147,7300000,40.122901916503906
1683303454.2770786,7400000,39.73362731933594
1683303766.6830547,7500000,39.96938705444336
1683304391.9322553,7700000,40.2951545715332
1683304704.9349258,7800000,40.237693786621094
1683305017.4587312,7900000,40.13740539550781
1683305330.1575272,8000000,40.84530258178711
1683305953.2477794,8200000,41.078792572021484
1683306265.633101,8300000,41.35715103149414
1683306890.9974058,8500000,41.814720153808594
1683307203.546548,8600000,41.95124816894531
1683307515.932511,8700000,41.995723724365234
1683307828.5501988,8800000,42.671199798583984
1683308141.0524714,8900000,42.85508728027344
1683308450.782754,9000000,42.258766174316406
1683309076.3389263,9200000,43.15164566040039
1683309388.8796487,9300000,43.254581451416016
1683309701.2110267,9400000,43.706031799316406
1683310013.1496115,9500000,44.00461959838867
1683310637.709004,9700000,44.236549377441406
1683310947.4528878,9800000,44.765960693359375
1683311571.8413053,10000000,44.6519775390625
1683311884.513113,10100000,44.84229278564453
1683312196.9336941,10200000,45.15407943725586
1683312509.1811428,10300000,45.11776351928711
1683312821.6094234,10400000,45.611480712890625
1683313133.9281502,10500000,45.6690788269043
1683313443.6989648,10600000,46.06400680541992
1683313756.0073133,10700000,45.47934341430664
1683314692.315628,11000000,47.34273910522461
1683315003.5097747,11100000,47.09305191040039
1683315936.8681486,11400000,48.52626419067383
1683316559.8060105,11600000,49.0772705078125
1683316871.0967283,11700000,49.90406036376953
1683317183.1531942,11800000,49.1944465637207
1683317494.331742,11900000,49.758541107177734
1683317806.4351804,12000000,50.0347785949707
1683318117.9419925,12100000,49.93421936035156
1683318426.6509197,12200000,50.730899810791016
1683319050.2798612,12400000,51.04660415649414
1683319361.3010812,12500000,52.06880569458008
1683319672.546489,12600000,51.86094284057617
1683319984.2318695,12700000,52.50056076049805
1683320295.1768954,12800000,52.76527786254883
1683320916.4463565,13000000,53.9425048828125
1683321227.3979633,13100000,53.620147705078125
1683322162.2093492,13400000,54.381778717041016
1683322473.660337,13500000,53.809329986572266
1683323096.4629607,13700000,54.87077331542969
1683323405.0925264,13800000,55.842315673828125
1683324026.969453,14000000,56.77281951904297
1683324649.9261224,14200000,57.18923568725586
1683324960.8402336,14300000,58.14861297607422
1683325271.9723074,14400000,58.679386138916016
1683325583.7974014,14500000,58.06610870361328
1683325892.182494,14600000,56.5662956237793
1683326202.4961493,14700000,58.087650299072266
1683326825.4585145,14900000,58.363033294677734
1683327136.0974505,15000000,58.478397369384766
1683327447.2754717,15100000,59.1192512512207
1683327758.59415,15200000,59.89962387084961
1683328377.151698,15400000,60.1185302734375
1683328688.0446472,15500000,60.470176696777344
1683329000.1297321,15600000,60.82220458984375
1683329621.3969579,15800000,62.308067321777344
1683329932.3041847,15900000,63.468379974365234
1683330243.7569108,16000000,61.638370513916016
1683330862.1228697,16200000,62.278411865234375
1683331173.2866406,16300000,63.02777099609375
1683331794.1318886,16500000,63.49929428100586
1683332105.3712354,16600000,65.16424560546875
1683332726.5680583,16800000,66.39725494384766
1683333034.5769558,16900000,68.45891571044922
1683333345.7538946,17000000,66.92359924316406
1683333966.9236329,17200000,69.2770004272461
1683334277.953822,17300000,68.79241180419922
1683334587.561036,17400000,70.62920379638672
1683335209.7427912,17600000,72.0286865234375
1683335517.6953905,17700000,70.61009979248047
1683335828.158343,17800000,72.09445190429688
1683336137.6274493,17900000,72.13367462158203
1683336758.814743,18100000,73.61204528808594
1683337069.1493645,18200000,74.90939331054688
1683337378.7489216,18300000,74.1042251586914
1683337689.6417012,18400000,76.78861999511719
1683337996.6980078,18500000,76.46458435058594
1683338307.349418,18600000,79.5698471069336
1683338617.4175088,18700000,78.53465270996094
1683338927.5067873,18800000,80.42476654052734
1683339238.352028,18900000,80.5197525024414
1683339857.3039522,19100000,80.3848876953125
1683340166.3929965,19200000,84.11021423339844
1683341095.7793787,19500000,86.45588684082031
1683342335.7934656,19900000,90.83576202392578
1683342642.5288913,20000000,89.4478759765625
1683343263.5888321,20200000,93.17688751220703
1683343573.313206,20300000,96.4381332397461
1683343881.460055,20400000,96.99636840820312
1683344501.4280696,20600000,98.0481185913086
1683344811.993331,20700000,98.10472869873047
1683345118.8994193,20800000,102.60328674316406
1683345429.247886,20900000,105.82015991210938
1683345737.7925975,21000000,102.4563217163086
1683346667.1181521,21300000,108.7431869506836
1683346976.5617626,21400000,111.81680297851562
1683347283.0339205,21500000,109.83442687988281
1683347593.7976937,21600000,109.01974487304688
1683348521.229757,21900000,112.89033508300781
1683348831.998309,22000000,116.697509765625
1683349140.7899952,22100000,115.94839477539062
1683349450.046918,22200000,112.32850646972656
1683349758.24303,22300000,119.05278015136719
1683350066.6570055,22400000,118.35650634765625
1683350685.7898393,22600000,118.9727554321289
1683350995.4571538,22700000,121.8952865600586
1683351304.4624126,22800000,125.1826171875
1683351921.3537343,23000000,124.3012924194336
1683352231.167553,23100000,127.3583755493164
1683352539.123573,23200000,127.82706451416016
1683352848.5137281,23300000,135.0749969482422
1683353157.3530126,23400000,137.46914672851562
1683353466.9458148,23500000,134.03076171875
1683353776.7847526,23600000,134.72021484375
1683354392.5472538,23800000,137.79550170898438
1683354701.3940456,23900000,135.5684051513672
1683355321.6057212,24100000,142.4492645263672
1683355628.8352327,24200000,141.6753387451172
1683355938.6350255,24300000,138.88197326660156
1683356553.5587256,24500000,145.1526336669922
1683356863.4695053,24600000,143.9463653564453
1683357172.943878,24700000,147.45797729492188
1683357482.6653435,24800000,147.3626708984375
1683357791.6471117,24900000,150.13694763183594
1683358100.6082404,25000000,151.1140594482422
1683358409.8951511,25100000,147.1234130859375
1683358719.2400103,25200000,153.4943084716797
1683359024.636371,25300000,149.70986938476562
1683359334.1023085,25400000,152.71963500976562
1683359643.3731275,25500000,151.63917541503906
1683359953.4980705,25600000,155.3094940185547
1683360879.6402388,25900000,153.2023468017578
1683361188.5434628,26000000,159.74159240722656
1683361496.655562,26100000,161.10475158691406
1683361806.225649,26200000,158.26158142089844
1683362424.3391173,26400000,160.52847290039062
1683363044.5083203,26600000,160.6260986328125
1683363659.8362126,26800000,165.7779998779297
1683364277.1944566,27000000,164.95718383789062
1683364897.9335449,27200000,164.96383666992188
1683365206.233363,27300000,168.72100830078125
1683365515.014991,27400000,166.29014587402344
1683365820.6948862,27500000,167.31158447265625
1683366129.3616974,27600000,163.24781799316406
1683366748.0991955,27800000,167.9875030517578
1683367057.5272708,27900000,172.2047576904297
1683367366.5445237,28000000,173.67282104492188
1683367674.9305067,28100000,170.62355041503906
1683367981.3164654,28200000,171.89219665527344
1683368290.3445327,28300000,170.6973876953125
1683368599.7342484,28400000,169.94320678710938
1683368908.8611453,28500000,170.57810974121094
1683370452.5033264,29000000,174.05020141601562
1683371069.4323626,29200000,135.25961303710938
1683371378.154335,29300000,137.5234832763672
1683371997.8105195,29500000,151.53086853027344
1683372303.9553032,29600000,162.22740173339844
1683372613.3398926,29700000,161.7360382080078
1683372921.838322,29800000,166.0363311767578
1683373232.7373164,29900000,170.3231201171875
1683373540.3545535,30000000,166.1520233154297
1683373849.220779,30100000,170.5391082763672
1683374158.7345538,30200000,173.08474731445312
1683374467.7294834,30300000,169.85556030273438
1683374773.5890963,30400000,171.8497772216797
1683375083.787981,30500000,170.27691650390625
1683376011.4071343,30800000,172.3076171875
1683376319.6587079,30900000,174.8164520263672
1683376936.1891916,31100000,176.88787841796875
1683377864.5972216,31400000,178.32864379882812
1683378172.1508627,31500000,179.5791015625
1683378790.4009237,31700000,178.64251708984375
1683379099.4101176,31800000,175.83201599121094
1683379404.7266054,31900000,179.51771545410156
1683379714.2364826,32000000,184.88479614257812
1683380022.5151281,32100000,180.06715393066406
1683380333.9251387,32200000,182.3996124267578
1683380641.4196854,32300000,180.36367797851562
1683380950.9222887,32400000,181.33335876464844
1683381260.2204578,32500000,181.07911682128906
1683381565.8444993,32600000,181.41342163085938
1683381874.7919183,32700000,180.09567260742188
1683382184.2719007,32800000,183.35418701171875
1683382492.4106162,32900000,180.785888671875
1683383111.801114,33100000,180.4891357421875
1683383420.7544985,33200000,180.3548583984375
1683384036.3895977,33400000,184.2493438720703
1683384654.6979458,33600000,183.5978240966797
1683385271.7652962,33800000,181.34974670410156
1683385890.1266773,34000000,185.96237182617188
1683386195.5849538,34100000,182.62521362304688
1683386504.5262182,34200000,181.6832275390625
1683386813.4487994,34300000,181.70492553710938
1683387124.7550325,34400000,181.0367889404297
1683387431.1386333,34500000,182.3043975830078
1683387739.7792387,34600000,185.60397338867188
1683388048.9847689,34700000,183.2814483642578
1683388354.8012,34800000,186.29954528808594
1683388664.5935116,34900000,181.2754669189453
1683388973.508225,35000000,187.12469482421875
1683389282.8151243,35100000,186.07720947265625
1683389592.8890648,35200000,184.41656494140625
1683389900.3250456,35300000,186.982666015625
1683390208.685649,35400000,185.9763641357422
1683390515.1410286,35500000,184.68463134765625
1683391133.0447905,35700000,185.43658447265625
1683391442.671824,35800000,183.01255798339844
1683391750.999312,35900000,189.02053833007812
1683392060.2376485,36000000,184.2814483642578
1683392368.407801,36100000,182.32472229003906
1683392678.428762,36200000,188.86541748046875
1683392984.2785425,36300000,187.0220184326172
1683393293.3994467,36400000,191.3574676513672
1683393600.8174045,36500000,190.2368927001953
1683393911.7692897,36600000,190.2476043701172
1683394219.9010718,36700000,190.47695922851562
1683394529.3747592,36800000,188.16168212890625
1683394837.233954,36900000,191.52528381347656
1683395452.7063737,37100000,190.98452758789062
1683395762.1977215,37200000,195.27572631835938
1683396379.624509,37400000,192.5192413330078
1683396688.690147,37500000,190.96841430664062
1683396997.1291602,37600000,196.44784545898438
1683397306.0854015,37700000,195.70985412597656
1683397611.582344,37800000,194.49143981933594
1683397921.841828,37900000,196.2047576904297
1683398229.2279522,38000000,198.01434326171875
1683398847.309377,38200000,197.3941650390625
1683399155.0447206,38300000,197.74032592773438
1683399770.5164537,38500000,198.69976806640625
1683400079.9434412,38600000,200.27418518066406
1683400387.9694118,38700000,199.87710571289062
1683400696.6613646,38800000,198.65457153320312
1683401003.9174507,38900000,199.26828002929688
1683401622.5845366,39100000,197.85733032226562
1683401929.0736988,39200000,197.20428466796875
1683402238.2917123,39300000,198.06297302246094
1683402546.3960996,39400000,198.85035705566406
