Wall time,Step,Value
1683637771.5172305,200000,6.001506805419922
1683638409.6749809,400000,6.535613536834717
1683639045.989949,600000,6.759781360626221
1683639363.924925,700000,6.959731101989746
1683639995.0916183,900000,7.207247257232666
1683640628.895595,1100000,7.3826422691345215
1683640945.7186296,1200000,7.448702812194824
1683641262.3270612,1300000,7.541931629180908
1683641578.8230035,1400000,7.605525493621826
1683641895.035875,1500000,7.706313610076904
1683642210.9772758,1600000,7.8821940422058105
1683642524.2681153,1700000,7.858166217803955
1683642839.9114654,1800000,8.036166191101074
1683643155.6242187,1900000,8.024429321289062
1683643471.164359,2000000,8.115264892578125
1683643786.8571527,2100000,8.20193099975586
1683644102.0565522,2200000,8.273665428161621
1683644416.857895,2300000,8.37370777130127
1683644731.7897725,2400000,8.52815055847168
1683645043.6209493,2500000,8.583290100097656
1683645358.5654325,2600000,8.654905319213867
1683645988.1063733,2800000,8.790894508361816
1683646931.9261396,3100000,8.95089054107666
1683647245.99389,3200000,9.09328556060791
1683647557.5482302,3300000,9.153380393981934
1683647871.8790495,3400000,9.130120277404785
1683648186.0869544,3500000,9.149932861328125
1683648814.2102787,3700000,9.307927131652832
1683649755.435557,4000000,9.509698867797852
1683650069.2970119,4100000,9.668267250061035
1683650693.10046,4300000,9.747308731079102
1683651006.3769352,4400000,9.83160400390625
1683651319.6320097,4500000,9.8596830368042
1683651633.1037683,4600000,9.883277893066406
1683651946.2236032,4700000,9.97540283203125
1683652258.891269,4800000,10.098616600036621
1683652881.83624,5000000,10.30229663848877
1683653194.929505,5100000,10.33780574798584
1683654132.9283118,5400000,10.46090316772461
1683654445.78386,5500000,10.523358345031738
1683654758.142012,5600000,10.662398338317871
1683655070.9376316,5700000,10.61230754852295
1683655380.8862512,5800000,10.64819049835205
1683656318.183093,6100000,10.977816581726074
1683656630.2542102,6200000,10.964237213134766
1683656942.4548688,6300000,11.036918640136719
1683657254.83996,6400000,11.045360565185547
1683657567.246006,6500000,11.186631202697754
1683657876.684611,6600000,11.197357177734375
1683658189.103832,6700000,11.169981956481934
1683658501.8680432,6800000,11.261845588684082
1683658814.3325772,6900000,11.412178039550781
1683659126.6521595,7000000,11.529755592346191
1683659750.7241192,7200000,11.684189796447754
1683660062.7666812,7300000,11.68112564086914
1683660372.4619763,7400000,11.681102752685547
1683660684.4592104,7500000,11.622020721435547
1683661308.320162,7700000,11.866311073303223
1683661620.4036849,7800000,11.975381851196289
1683661932.3088562,7900000,11.977333068847656
1683662244.3044643,8000000,12.043744087219238
1683662865.527311,8200000,12.255205154418945
1683663177.0152307,8300000,12.17896556854248
1683663800.8055596,8500000,12.330320358276367
1683664112.5234475,8600000,12.464863777160645
1683664423.9542868,8700000,12.551864624023438
1683664735.379711,8800000,12.552125930786133
1683665046.8107388,8900000,12.481367111206055
1683665359.1026783,9000000,12.401904106140137
1683665978.1247246,9200000,12.71295166015625
1683666289.4809067,9300000,12.733490943908691
1683666600.713465,9400000,12.762468338012695
1683666912.2384152,9500000,12.758537292480469
1683667534.9688358,9700000,13.050610542297363
1683667846.2914584,9800000,12.970863342285156
1683668465.899363,10000000,13.0961332321167
1683668777.326721,10100000,13.128908157348633
1683669088.62848,10200000,13.14987850189209
1683669399.5761168,10300000,13.05860424041748
1683669710.7721407,10400000,13.143556594848633
1683670021.9066525,10500000,13.28921890258789
1683670332.9113717,10600000,13.31999683380127
1683670641.0882554,10700000,13.340949058532715
1683671574.776507,11000000,13.714095115661621
1683671885.656312,11100000,13.675192832946777
1683672818.1815588,11400000,13.903031349182129
1683673436.6760218,11600000,13.871519088745117
1683673747.3484273,11700000,13.888724327087402
1683674057.6827877,11800000,13.903921127319336
1683674368.3574367,11900000,14.064647674560547
1683674679.4068696,12000000,14.000296592712402
1683674990.2444966,12100000,14.128812789916992
1683675300.458954,12200000,13.943385124206543
1683675919.9892857,12400000,14.074485778808594
1683676230.8068986,12500000,13.995407104492188
1683676541.7464015,12600000,14.232497215270996
1683676852.1057236,12700000,14.298954963684082
1683677163.0359452,12800000,14.389784812927246
1683677784.03916,13000000,14.36079216003418
1683678091.906124,13100000,14.416092872619629
1683679023.0035777,13400000,14.623520851135254
1683679333.6538563,13500000,14.547115325927734
1683679954.8170936,13700000,14.687374114990234
1683680265.1741633,13800000,14.56575870513916
1683680883.6926355,14000000,14.848962783813477
1683681504.5552316,14200000,14.993209838867188
1683681815.0721462,14300000,15.044760704040527
1683682125.761393,14400000,15.198081016540527
1683682436.4409628,14500000,15.065451622009277
1683682746.8845022,14600000,15.14847183227539
1683683054.1292546,14700000,15.280726432800293
1683683675.0976803,14900000,15.250004768371582
1683683985.126209,15000000,15.37533950805664
1683684295.3714037,15100000,15.403484344482422
1683684605.6063254,15200000,15.44058895111084
1683685226.5447423,15400000,15.58442497253418
1683685537.9796555,15500000,15.678116798400879
1683685844.390355,15600000,15.480546951293945
1683686464.1576588,15800000,15.70681095123291
1683686774.4141433,15900000,15.93197250366211
1683687084.1937568,16000000,16.05236053466797
1683687704.3306227,16200000,16.119403839111328
1683688015.0729468,16300000,16.07097625732422
1683688631.815559,16500000,16.22175407409668
1683688941.8983982,16600000,16.224952697753906
1683689562.12254,16800000,16.426584243774414
1683689872.3838267,16900000,16.347318649291992
1683690182.0220063,17000000,16.362279891967773
1683690799.4421704,17200000,16.380615234375
1683691109.7182999,17300000,16.00415802001953
1683691419.6479194,17400000,16.259963989257812
1683692039.8453534,17600000,16.5904598236084
1683692349.7647777,17700000,16.408849716186523
1683692659.5917592,17800000,16.3655948638916
1683692969.089935,17900000,16.679269790649414
1683693586.0163834,18100000,16.958768844604492
1683693896.5146177,18200000,16.921194076538086
1683694206.460508,18300000,16.860925674438477
1683694518.902012,18400000,16.697587966918945
1683694828.3460357,18500000,16.77337074279785
1683695138.6999154,18600000,16.91659927368164
1683695448.2452374,18700000,17.014760971069336
1683695755.0986242,18800000,17.107030868530273
1683696064.4986663,18900000,17.157407760620117
1683696684.8619208,19100000,17.336814880371094
1683696994.2855442,19200000,17.08747100830078
1683697923.544295,19500000,17.200592041015625
1683699159.0593174,19900000,17.188499450683594
1683699468.8022742,20000000,17.53508949279785
1683700087.8333654,20200000,17.675189971923828
1683700397.7216482,20300000,17.67711639404297
1683700704.132466,20400000,17.946491241455078
1683701323.609001,20600000,17.80624771118164
1683701632.8207066,20700000,17.56406021118164
1683701942.160107,20800000,17.680578231811523
1683702252.112872,20900000,17.795392990112305
1683702561.2965565,21000000,17.89148712158203
1683703487.4073803,21300000,17.89497947692871
1683703799.3312447,21400000,18.233198165893555
1683704108.72979,21500000,18.054655075073242
1683704418.845204,21600000,18.46521759033203
1683705346.951587,21900000,18.0942325592041
1683705653.7095098,22000000,18.35504150390625
