Wall time,Step,Value
1683637543.8858416,200000,8.872642517089844
1683638184.0386653,400000,10.226324081420898
1683638822.8462255,600000,10.85892105102539
1683639141.320131,700000,11.173547744750977
1683639774.3417659,900000,11.714177131652832
1683640409.6740904,1100000,12.135838508605957
1683640726.9666445,1200000,12.404423713684082
1683641044.2535477,1300000,12.62646484375
1683641361.5529828,1400000,12.687833786010742
1683641678.1679795,1500000,12.89176082611084
1683641995.1523144,1600000,13.194862365722656
1683642308.750963,1700000,13.332855224609375
1683642625.0250745,1800000,13.577696800231934
1683642941.2109194,1900000,13.828588485717773
1683643257.2569344,2000000,13.933562278747559
1683643573.658036,2100000,14.120991706848145
1683643889.2223256,2200000,14.374231338500977
1683644204.7197478,2300000,14.54367446899414
1683644520.2481706,2400000,14.83779525756836
1683644832.7136223,2500000,14.85218620300293
1683645147.876042,2600000,15.011693000793457
1683645778.1360202,2800000,15.575029373168945
1683646722.2644608,3100000,16.09574317932129
1683647036.7933319,3200000,16.40723991394043
1683647350.8647628,3300000,16.602886199951172
1683647662.3318384,3400000,16.63739013671875
1683647976.5407944,3500000,16.958505630493164
1683648604.7872977,3700000,17.19170570373535
1683649546.5575318,4000000,18.116971969604492
1683649860.0522113,4100000,18.211061477661133
1683650484.2405376,4300000,18.790380477905273
1683650797.557568,4400000,19.07088279724121
1683651111.1097238,4500000,19.284931182861328
1683651424.2701936,4600000,19.47092628479004
1683651737.1166286,4700000,20.06023597717285
1683652050.0952046,4800000,20.258235931396484
1683652672.4002686,5000000,20.619892120361328
1683652984.8691635,5100000,20.725830078125
1683653922.6965597,5400000,21.29093360900879
1683654234.7998917,5500000,21.363391876220703
1683654547.0887606,5600000,22.272050857543945
1683654859.3024406,5700000,22.20538330078125
1683655168.6874068,5800000,22.137405395507812
1683656105.6689227,6100000,22.76592254638672
1683656417.9594874,6200000,22.354122161865234
1683656729.6967125,6300000,22.777223587036133
1683657041.6923847,6400000,22.80818748474121
1683657353.9591117,6500000,23.013212203979492
1683657663.106595,6600000,23.336822509765625
1683657974.9713635,6700000,23.586427688598633
1683658286.927222,6800000,23.473812103271484
1683658599.1199124,6900000,23.922252655029297
1683658911.0657737,7000000,23.95831298828125
1683659534.7051399,7200000,24.12032127380371
1683659846.2044523,7300000,24.360639572143555
1683660159.199026,7400000,24.31332015991211
1683660466.6471682,7500000,24.674137115478516
1683661090.012476,7700000,24.937726974487305
1683661401.9343884,7800000,25.14588165283203
1683661713.6110451,7900000,25.24560546875
1683662025.1217694,8000000,25.578834533691406
1683662648.278247,8200000,25.791051864624023
1683662956.9257948,8300000,25.714323043823242
1683663579.633478,8500000,26.438770294189453
1683663891.6526911,8600000,26.43597412109375
