Wall time,Step,Value
1683280888.353665,200000,9.684294700622559
1683281530.986217,400000,12.592144966125488
1683282168.6438494,600000,15.271721839904785
1683282485.980886,700000,16.522165298461914
1683283116.4545712,900000,19.010005950927734
1683283747.5017874,1100000,20.710811614990234
1683284062.916403,1200000,21.152603149414062
1683284377.6047235,1300000,21.948347091674805
1683284692.3998837,1400000,22.43473243713379
1683285007.0950441,1500000,23.0
1683285321.4664786,1600000,23.582984924316406
1683285633.0958595,1700000,24.038557052612305
1683285947.5318403,1800000,24.328184127807617
1683286261.4694645,1900000,25.03307342529297
1683286575.4720664,2000000,25.015869140625
1683286889.9857934,2100000,25.553462982177734
1683287203.7600749,2200000,25.858064651489258
1683287517.8970273,2300000,25.956884384155273
1683287832.7605648,2400000,26.228485107421875
1683288143.5519216,2500000,26.769786834716797
1683288457.1458118,2600000,27.24745750427246
1683289084.3126817,2800000,27.947338104248047
1683290024.0137722,3100000,28.884902954101562
1683290337.4573238,3200000,28.94043731689453
1683290647.530682,3300000,29.477134704589844
1683290960.3937707,3400000,29.70196533203125
1683291273.3147845,3500000,29.640209197998047
1683291899.156432,3700000,30.12200355529785
1683292837.8102555,4000000,30.759048461914062
1683293147.6208322,4100000,31.210372924804688
1683293774.1446364,4300000,31.386783599853516
1683294086.7106972,4400000,31.536434173583984
1683294399.372207,4500000,32.06117630004883
1683294712.271963,4600000,32.22026443481445
1683295025.2709227,4700000,32.208831787109375
1683295338.5923343,4800000,31.993404388427734
1683295960.8682334,5000000,32.831809997558594
1683296273.5191245,5100000,33.11459732055664
1683297211.259933,5400000,33.48603820800781
1683297523.4624343,5500000,33.9538459777832
1683297836.224521,5600000,33.92245864868164
1683298150.2864835,5700000,34.180320739746094
1683298458.7706969,5800000,34.1894645690918
1683299395.8711247,6100000,35.316383361816406
1683299708.3235726,6200000,35.194644927978516
1683300021.0139923,6300000,35.99074935913086
1683300333.5584786,6400000,35.833580017089844
1683300647.7562122,6500000,36.600223541259766
1683300956.3469253,6600000,36.38274002075195
1683301268.9607627,6700000,36.3714485168457
1683301581.4193866,6800000,36.54750442504883
1683301894.3701549,6900000,36.32089614868164
1683302206.506156,7000000,36.75
1683302832.0335245,7200000,36.87201690673828
1683303144.7553282,7300000,37.18733215332031
1683303454.2877488,7400000,37.018653869628906
1683303766.6969852,7500000,37.41013717651367
1683304391.9423573,7700000,37.72956085205078
1683304704.9468808,7800000,37.74128723144531
1683305017.469645,7900000,37.65017318725586
1683305330.169249,8000000,38.033958435058594
1683305953.2594836,8200000,38.13844299316406
1683306265.647027,8300000,38.0582275390625
1683306891.0107546,8500000,38.33871078491211
1683307203.5588121,8600000,38.46882247924805
1683307515.9450471,8700000,38.58828353881836
1683307828.5627549,8800000,38.9572868347168
1683308141.0629785,8900000,39.224143981933594
1683308450.7944043,9000000,38.8791389465332
1683309076.3513973,9200000,39.54641342163086
1683309388.8901494,9300000,39.33548355102539
1683309701.22336,9400000,39.984840393066406
1683310013.1617255,9500000,40.342159271240234
1683310637.7257667,9700000,40.32947540283203
1683310947.4642909,9800000,41.071937561035156
1683311571.8543942,10000000,41.109474182128906
1683311884.5275612,10100000,41.33799362182617
1683312196.9461548,10200000,41.683738708496094
1683312509.193886,10300000,41.53251266479492
1683312821.6245635,10400000,41.603580474853516
1683313133.9403355,10500000,41.888458251953125
1683313443.7112067,10600000,42.213050842285156
1683313756.0226939,10700000,41.848758697509766
1683314692.3260405,11000000,43.090389251708984
1683315003.5214953,11100000,42.89995574951172
1683315936.8808532,11400000,44.31671905517578
1683316559.818821,11600000,44.88113784790039
1683316871.110194,11700000,45.5945930480957
1683317183.1654658,11800000,44.89995574951172
1683317494.348302,11900000,45.63432693481445
1683317806.4457934,12000000,45.88607406616211
1683318117.9541073,12100000,45.951171875
1683318426.6632717,12200000,47.025455474853516
1683319050.2921438,12400000,47.045169830322266
1683319361.3139732,12500000,47.47916793823242
1683319672.558233,12600000,47.483760833740234
1683319984.2439082,12700000,48.0476188659668
1683320295.1895406,12800000,48.259605407714844
