Wall time,Step,Value
1683637771.5298114,200000,9.192131042480469
1683638409.6885316,400000,10.776586532592773
1683639046.0085378,600000,11.349963188171387
1683639363.939391,700000,11.785531997680664
1683639995.1075952,900000,12.261838912963867
1683640628.910887,1100000,12.681351661682129
1683640945.7338839,1200000,12.810247421264648
1683641262.341491,1300000,13.086479187011719
1683641578.8383923,1400000,13.248967170715332
1683641895.0517468,1500000,13.4072904586792
1683642210.9946134,1600000,13.806337356567383
1683642524.28194,1700000,13.87033462524414
1683642839.9284947,1800000,14.2625150680542
1683643155.6376572,1900000,14.218621253967285
1683643471.1777213,2000000,14.422245979309082
1683643786.869579,2100000,14.632854461669922
1683644102.0756292,2200000,14.847227096557617
1683644416.8706703,2300000,15.11098575592041
1683644731.8062418,2400000,15.531745910644531
1683645043.6380675,2500000,15.571428298950195
1683645358.5776367,2600000,15.682955741882324
1683645988.1199138,2800000,15.915919303894043
1683646931.942826,3100000,16.382301330566406
1683647246.0121553,3200000,16.72527503967285
1683647557.563175,3300000,16.853418350219727
1683647871.8900807,3400000,16.85553550720215
1683648186.106029,3500000,16.910816192626953
1683648814.22411,3700000,17.236644744873047
1683649755.4485607,4000000,17.653488159179688
1683650069.3156745,4100000,18.205059051513672
1683650693.1158326,4300000,18.142229080200195
1683651006.3901706,4400000,18.638845443725586
1683651319.6443648,4500000,18.781757354736328
1683651633.119199,4600000,18.93482208251953
1683651946.235964,4700000,19.143606185913086
1683652258.90357,4800000,19.45355987548828
1683652881.8477516,5000000,19.817651748657227
1683653194.9413128,5100000,19.930320739746094
1683654132.9423907,5400000,20.21552848815918
1683654445.7954288,5500000,20.368938446044922
1683654758.1573799,5600000,20.674474716186523
1683655070.9510946,5700000,20.56911849975586
1683655380.8974478,5800000,20.645160675048828
1683656318.1965458,6100000,21.56636619567871
1683656630.2663834,6200000,21.578590393066406
1683656942.467778,6300000,21.805017471313477
1683657254.8528497,6400000,21.920679092407227
1683657567.2445378,6500000,22.143253326416016
1683657876.6965714,6600000,22.227537155151367
1683658189.1158354,6700000,22.13446044921875
1683658501.879793,6800000,22.352638244628906
1683658814.3447213,6900000,22.73516845703125
1683659126.6654062,7000000,22.893190383911133
1683659750.7355542,7200000,23.427001953125
1683660062.7798479,7300000,23.541860580444336
1683660372.4765835,7400000,23.177095413208008
1683660684.4706366,7500000,22.868432998657227
1683661308.3338168,7700000,23.544071197509766
1683661620.4148583,7800000,23.899850845336914
1683661932.3235989,7900000,23.7979679107666
1683662244.3156865,8000000,24.05634880065918
1683662865.5392978,8200000,24.574207305908203
1683663177.0258734,8300000,24.30381965637207
1683663800.818071,8500000,24.69254493713379
1683664112.5362804,8600000,25.13143539428711
1683664423.9661632,8700000,25.456613540649414
1683664735.3905182,8800000,25.608673095703125
1683665046.823369,8900000,25.402692794799805
1683665359.117348,9000000,25.158788681030273
1683665978.1370554,9200000,25.89432716369629
1683666289.4922378,9300000,25.737165451049805
1683666600.7306957,9400000,25.836509704589844
1683666912.2498412,9500000,25.722148895263672
1683667534.9819975,9700000,26.521331787109375
1683667846.3067808,9800000,26.479263305664062
1683668465.9140615,10000000,26.91315269470215
1683668777.3386059,10100000,26.70969581604004
1683669088.6394157,10200000,26.999439239501953
1683669399.5884745,10300000,26.92599868774414
1683669710.783211,10400000,26.944414138793945
1683670021.9218245,10500000,27.37212562561035
1683670332.925322,10600000,27.421831130981445
1683670641.0992858,10700000,27.251623153686523
1683671574.7896838,11000000,28.208820343017578
1683671885.6680796,11100000,28.139610290527344
1683672818.1945446,11400000,28.617002487182617
1683673436.6877515,11600000,28.7805233001709
1683673747.3603568,11700000,29.008403778076172
1683674057.6968706,11800000,29.387420654296875
1683674368.3704576,11900000,29.52196502685547
1683674679.4220414,12000000,29.664213180541992
1683674990.2564487,12100000,29.574007034301758
1683675300.4734426,12200000,29.304243087768555
1683675920.0016034,12400000,29.233444213867188
1683676230.8192382,12500000,29.19384002685547
1683676541.7579892,12600000,29.69613265991211
1683676852.1186802,12700000,30.105754852294922
1683677163.049521,12800000,29.96625328063965
1683677784.0504594,13000000,29.99256134033203
1683678091.918748,13100000,30.066791534423828
1683679023.0166163,13400000,30.624605178833008
1683679333.6648295,13500000,30.533586502075195
