Wall time,Step,Value
1683280888.3619215,200000,2.4806573390960693
1683281530.9869106,400000,3.560966968536377
1683282168.6448882,600000,5.0262770652771
1683282485.9818425,700000,5.506332874298096
1683283116.455157,900000,6.516221046447754
1683283747.5024638,1100000,6.981330394744873
1683284062.9169314,1200000,7.006170749664307
1683284377.605384,1300000,7.354663372039795
1683284692.4004555,1400000,7.646424293518066
1683285007.095553,1500000,7.531190395355225
1683285321.4676733,1600000,7.751197338104248
1683285633.0965028,1700000,7.8609938621521
1683285947.532344,1800000,8.021472930908203
1683286261.4699311,1900000,8.359868049621582
1683286575.4728093,2000000,8.351487159729004
1683286889.986253,2100000,8.457293510437012
1683287203.761055,2200000,8.724367141723633
1683287517.8975809,2300000,9.154791831970215
1683287832.7612765,2400000,8.821953773498535
1683288143.5529604,2500000,9.089883804321289
1683288457.1463158,2600000,9.376227378845215
1683289084.3134775,2800000,9.825451850891113
1683290024.0144622,3100000,9.895052909851074
1683290337.4579136,3200000,9.622225761413574
1683290647.5312593,3300000,9.8535737991333
1683290960.3945086,3400000,10.339978218078613
1683291273.3153396,3500000,10.926180839538574
1683291899.1570652,3700000,10.39620590209961
1683292837.8110073,4000000,11.192522048950195
1683293147.6214447,4100000,11.434602737426758
1683293774.1454315,4300000,11.317060470581055
1683294086.711336,4400000,11.418357849121094
1683294399.3728635,4500000,11.091853141784668
1683294712.272518,4600000,11.66306209564209
1683295025.2715914,4700000,11.586426734924316
1683295338.5929928,4800000,11.616982460021973
1683295960.8689134,5000000,11.596803665161133
1683296273.5197358,5100000,12.159015655517578
1683297211.2606895,5400000,12.367989540100098
1683297523.4630594,5500000,12.470453262329102
1683297836.2251737,5600000,12.482512474060059
1683298150.2871344,5700000,12.441123962402344
1683298458.7712405,5800000,12.746647834777832
1683299395.8717084,6100000,13.436385154724121
1683299708.3242223,6200000,13.25084114074707
1683300021.0145042,6300000,13.515137672424316
1683300333.5590596,6400000,14.288289070129395
1683300647.7571268,6500000,14.50656795501709
1683300956.3474305,6600000,14.133915901184082
1683301268.9614403,6700000,14.821471214294434
1683301581.4199903,6800000,14.038203239440918
1683301894.3711495,6900000,14.475483894348145
1683302206.506778,7000000,14.642212867736816
1683302832.034201,7200000,15.033482551574707
1683303144.756057,7300000,14.304372787475586
1683303454.2883832,7400000,14.6282958984375
1683303766.6975482,7500000,14.398996353149414
1683304391.9428508,7700000,14.558758735656738
1683304704.9473972,7800000,14.597333908081055
1683305017.470224,7900000,14.84761905670166
1683305330.1698132,8000000,14.610179901123047
1683305953.260069,8200000,15.371758460998535
1683306265.6476347,8300000,16.421207427978516
1683306891.0113392,8500000,15.559894561767578
1683307203.5598876,8600000,16.76468276977539
1683307515.9456358,8700000,16.260692596435547
1683307828.563324,8800000,16.338491439819336
1683308141.0635943,8900000,17.02625274658203
1683308450.7950456,9000000,16.579696655273438
1683309076.3520153,9200000,17.620641708374023
1683309388.8907065,9300000,17.92263412475586
1683309701.224021,9400000,18.92739486694336
1683310013.1622555,9500000,18.46137046813965
1683310637.726592,9700000,18.1600341796875
1683310947.4648457,9800000,18.392120361328125
1683311571.8549204,10000000,18.307247161865234
1683311884.5282698,10100000,19.95121955871582
1683312196.9465976,10200000,19.316150665283203
1683312509.1944818,10300000,19.51666259765625
1683312821.6252828,10400000,19.24649429321289
1683313133.9414058,10500000,19.396249771118164
1683313443.7118676,10600000,19.974733352661133
1683313756.0232806,10700000,20.14426040649414
1683314692.3265972,11000000,21.83247947692871
1683315003.521953,11100000,21.279273986816406
1683315936.8814526,11400000,22.861268997192383
1683316559.8193736,11600000,22.756458282470703
1683316871.1107225,11700000,23.16036033630371
